company_name,ticker,country,meeting_date,meeting_id,meeting_type,proposal_number,proposal_text,proponent,management_rec,nbim_vote,position_paper,rationale_text
puig brands sa,PUIG,Spain,2025-05-28 00:00:00,1961083,Annual,8,Advisory Vote on Remuneration Report,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
renault sa,RNO,France,2024-05-16 00:00:00,1826659,Annual/Special,17,Approve Remuneration Policy of CEO,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
renault sa,RNO,France,2023-05-11 00:00:00,1718558,Annual/Special,6,Reelect Jean-Dominique Senard as Director,Management,For,Against,Position paper: CEO remuneration,"Shareholders should have the right to seek changes to the board when it does not act in their best interest. We will consider whether the board has failed to act on material requests from shareholders, sought to circumvent shareholder proposals or implemented governance changes limiting shareholders’ rights without their approval. When voting on a proposal to discharge the board of responsibilities, we will consider whether any information raises reasonable doubt about the board’s actions. We will also take into considerations unsatisfactory financial and strategic performance, mismanaged risk-taking, unacceptable treatment of stakeholders or undesired environmental or social outcomes from company operations."
renault sa,RNO,France,2023-05-11 00:00:00,1718558,Annual/Special,13,Approve Remuneration Policy of CEO,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
renault sa,RNO,France,2022-05-25 00:00:00,1619324,Annual/Special,14,Approve Remuneration Policy of CEO,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
restaurant brands international inc,QSR,Canada,2024-06-06 00:00:00,1834120,Annual,6,Report on Supply Chain Water Risk Exposure,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2024-06-06 00:00:00,1834120,Annual,7,Comply with World Health Organization Guidelines on Antimicrobial Use Throughout Supply Chains,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2024-06-06 00:00:00,1834120,Annual,8,Disclose Any Annual Benchmarks for Animal Welfare Goals,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2024-06-06 00:00:00,1834120,Annual,10,Report on Efforts to Reduce Plastic Use,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2023-05-23 00:00:00,1726362,Annual/Special,6,Report on Lobbying Payments and Policy,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2023-05-23 00:00:00,1726362,Annual/Special,8,Report on Efforts to Reduce Plastic Use,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2022-06-15 00:00:00,1619910,Annual,4,Report on Business Strategy in the Face of Labor Market Pressure,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
restaurant brands international inc,QSR,Canada,2021-06-16 00:00:00,1519588,Annual,1.1,Elect Director Alexandre Behring,Management,For,Withhold,Position paper: Board diversity,Diversity contributes to the overall effectiveness of the board and is a sign of an effective nomination process. The board should ensure that it can bring a broad range of perspectives and approaches to its decision-making process. The board should have an appropriate balance of competencies and backgrounds.
restaurant brands international inc,QSR,Canada,2020-06-10 00:00:00,1406218,Annual,5,Report on Comprehensive Policy on Plastic Pollution and Sustainable Packaging,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
roblox corp,RBLX,United States,2022-05-26 00:00:00,1631235,Annual,2,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
ryanair holdings plc,RYA,Ireland,2023-09-14 00:00:00,1776982,Annual,4f,Re-elect Roisin Brennan as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2023-09-14 00:00:00,1776982,Annual,4h,Re-elect Emer Daly as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2022-09-15 00:00:00,1675850,Annual,4c,Re-elect Roisin Brennan as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2022-09-15 00:00:00,1675850,Annual,4e,Re-elect Emer Daly as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2022-09-15 00:00:00,1675850,Annual,4h,Re-elect Dick Milliken as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2020-09-17 00:00:00,1462913,Annual,3c,Re-elect Roisin Brennan as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2020-09-17 00:00:00,1462913,Annual,3e,Re-elect Emer Daly as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
ryanair holdings plc,RYA,Ireland,2020-09-17 00:00:00,1462913,Annual,3g,Re-elect Dick Milliken as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
sands china ltd,1928,Cayman Islands,2024-05-17 00:00:00,1839875,Annual,2a,Elect Wong Ying Wai as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
sands china ltd,1928,Cayman Islands,2023-05-19 00:00:00,1730470,Annual,2a,Elect Robert Glen Goldstein as Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
sands china ltd,1928,Cayman Islands,2022-05-20 00:00:00,1624823,Annual,2a,Elect Wong Ying Wai as Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
sands china ltd,1928,Cayman Islands,2021-05-21 00:00:00,1521781,Annual,2a,Elect Robert Glen Goldstein as Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
sands china ltd,1928,Cayman Islands,2020-06-19 00:00:00,1431250,Annual,2a,Elect Sheldon Gary Adelson as Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
seb sa,SK,France,2025-05-20 00:00:00,1940652,Annual/Special,4,Reelect Brigitte Forestier as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2025-05-20 00:00:00,1940652,Annual/Special,7,"Approve Compensation of Thierry de La Tour d Artaise, Chairman of the Board",Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2025-05-20 00:00:00,1940652,Annual/Special,13,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,4,Reelect Thierry de La Tour d'Artaise as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,5,Reelect Fonds Strategique de Participations as Director,Management,For,Against,Position paper: CEO remuneration,"Shareholders should have the right to seek changes to the board when it does not act in their best interest. We will consider whether the board has failed to act on material requests from shareholders, sought to circumvent shareholder proposals or implemented governance changes limiting shareholders’ rights without their approval. When voting on a proposal to discharge the board of responsibilities, we will consider whether any information raises reasonable doubt about the board’s actions. We will also take into considerations unsatisfactory financial and strategic performance, mismanaged risk-taking, unacceptable treatment of stakeholders or undesired environmental or social outcomes from company operations."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,6,Reelect Venelle Investissement as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,7,Elect Francois Mirallie as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,9,"Approve Compensation of Thierry de La Tour d'Artaise, Chairman of the Board",Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,12,Approve Remuneration Policy of CEO,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2024-05-23 00:00:00,1835072,Annual/Special,14,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2023-05-17 00:00:00,1729033,Annual/Special,5,Reelect William Gairard as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2023-05-17 00:00:00,1729033,Annual/Special,6,Reelect Generaction as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2023-05-17 00:00:00,1729033,Annual/Special,7,Reelect Thierry Lescure as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2023-05-17 00:00:00,1729033,Annual/Special,8,Reelect Aude de Vassart as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2023-05-17 00:00:00,1729033,Annual/Special,10,Approve Compensation of Thierry de La Tour d'Artaise,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2023-05-17 00:00:00,1729033,Annual/Special,15,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2022-05-19 00:00:00,1626583,Annual/Special,5,Reelect Delphine Bertrand as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2022-05-19 00:00:00,1626583,Annual/Special,10,Approve Remuneration Policy of Chairman and CEO Until 30 June 2022,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2022-05-19 00:00:00,1626583,Annual/Special,15,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2022-05-19 00:00:00,1626583,Annual/Special,17,Authorize Issuance of Equity or Equity-Linked Securities with Preemptive Rights up to Aggregate Nominal Amount of EUR 5.5 Million,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2022-05-19 00:00:00,1626583,Annual/Special,18,Authorize Issuance of Equity or Equity-Linked Securities without Preemptive Rights up to Aggregate Nominal Amount of EUR 5.5 Million,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2022-05-19 00:00:00,1626583,Annual/Special,19,"Approve Issuance of Equity or Equity-Linked Securities for Private Placements, up to Aggregate Nominal Amount of EUR 5.5 Million",Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,4,Reelect Yseulys Costes as Director,Management,For,Against,Position paper: Time commitment of board members,Board members should devote sufficient time to fulfil their responsibilities effectively. The chairperson is responsible for leading all aspects of the board’s work and should devote a significant amount of time to fulfil his or her responsibilities effectively. Board members should contribute to effective discussions and decision-making by attending all meetings.
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,11,Approve Compensation of Chairman and CEO,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,13,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,15,Authorize Issuance of Equity or Equity-Linked Securities with Preemptive Rights up to Aggregate Nominal Amount of EUR 5.5 Million,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,16,Authorize Issuance of Equity or Equity-Linked Securities without Preemptive Rights up to Aggregate Nominal Amount of EUR 5.5 Million,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,17,"Approve Issuance of Equity or Equity-Linked Securities for Private Placements, up to Aggregate Nominal Amount of EUR 5.5 Million",Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2021-05-20 00:00:00,1521103,Annual/Special,22,Amend Article 8 of Bylaws Re: Shareholding Disclosure Thresholds,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,4,Reelect Thierry de La Tour d Artaise as Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,6,Reelect Venelle Investissement as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,7,Reelect Jerome Lescure as Director,Management,For,Against,Position paper: Board independence,"The board should guide company strategy and monitor management performance without conflicts of interest. A majority of shareholder-elected board members in a non-controlled company should be independent of management, dominant shareholders, and related third parties. In a majority-controlled company, at least a third of board members should be independent."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,8,"Approve Termination Package of Thierry de La Tour d Artaise, Chairman and CEO",Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,9,Approve Remuneration Policy of Corporate Officers,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,13,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,15,Authorize Issuance of Equity or Equity-Linked Securities with Preemptive Rights up to Aggregate Nominal Amount of EUR 5 Million,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,16,Authorize Issuance of Equity or Equity-Linked Securities without Preemptive Rights up to Aggregate Nominal Amount of EUR 5 Million,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,17,"Approve Issuance of Equity or Equity-Linked Securities for Private Placements, up to Aggregate Nominal Amount of EUR 5 Million",Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
seb sa,SK,France,2020-05-19 00:00:00,1395219,Annual/Special,19,Authorize Capitalization of Reserves of Up to EUR 10 Million for Bonus Issue or Increase in Par Value,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
sodexo sa,SW,France,2023-12-15 00:00:00,1802099,Annual/Special,6,Reelect Sophie Bellon as Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
sodexo sa,SW,France,2023-12-15 00:00:00,1802099,Annual/Special,14,Approve Remuneration Policy of Executive Corporate Officer,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
sodexo sa,SW,France,2020-01-21 00:00:00,1381708,Annual/Special,12,Approve Additional Pension Scheme Agreement with Denis Machuel,Management,For,Against,,
sodexo sa,SW,France,2020-01-21 00:00:00,1381708,Annual/Special,15,Amend Article 9.4 of Bylaws Re: Shareholding Disclosure Thresholds,Management,For,Against,,
spotify technology sa,SPOT,Luxembourg,2025-04-09 00:00:00,1932815,Annual,4a,Elect Daniel Ek as Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
